DISPLAY_Type,DISPLAY_Size,DISPLAY_Resolution_Width,DISPLAY_Resolution_Height,PLATFORM_OS,MEMORY_Card_slot,MEMORY_Internal_rom,MEMORY_Internal_ram,BATTERY_Type,BATTERY_Capacity,MAIN_CAM_1_Module,MAIN_CAM_1_Video
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2150.0,1,1080
IPS,5.0,540.0,960.0,android 4,microsdhc,16777216.0,1048576.0,Li-Ion,2000.0,1,Yes
IPS,4.5,540.0,960.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2000.0,1,1080
IPS,4.5,540.0,960.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,1700.0,1,720
TFT,2.8,240.0,320.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1000.0,1,480
TFT,2.4,240.0,320.0,,microsdhc,,,Li-Ion,1000.0,1,320
TFT,2.4,240.0,320.0,,microsdhc,,,Li-Ion,1000.0,0,
IPS,5.0,1080.0,1920.0,android 4,microsdhc,33554432.0,16777216.0,Li-Ion,2500.0,1,1080
IPS,5.5,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2500.0,1,1080
IPS,8.0,800.0,1280.0,android 4,microsdxc,4194304.0,1048576.0,Li-Ion,4100.0,1,Yes
TFT,7.0,600.0,1024.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,3240.0,1,720
TFT,4.5,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1800.0,1,720
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1400.0,1,720
TFT,5.0,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2000.0,1,720
TFT,4.5,480.0,854.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1800.0,1,480
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1300.0,1,480
TFT,3.5,320.0,480.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1300.0,1,Yes
IPS,8.0,768.0,1024.0,android 4,microsdxc,4194304.0,1048576.0,Li-Ion,4160.0,1,Yes
IPS,4.7,720.0,1280.0,android 4,no,16777216.0,1048576.0,Li-Ion,2000.0,1,1080
IPS,6.0,1080.0,1920.0,android 4,microsdhc,16777216.0,8388608.0,Li-Ion,3400.0,1,1080
IPS,4.7,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2000.0,1,1080
IPS,4.3,480.0,854.0,android 4,microsdhc,8388608.0,524288.0,Li-Ion,1700.0,1,720
TFT,7.0,480.0,800.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,3000.0,1,Yes
IPS,4.65,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2200.0,1,720
TFT,3.5,320.0,480.0,android 2,microsdhc,524288.0,262144.0,Li-Ion,1300.0,1,480
IPS,4.5,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1800.0,1,720
IPS,5.0,1080.0,1920.0,android 4,microsdhc,16777216.0,2097152.0,Li-Ion,2000.0,1,1080
TFT,3.5,320.0,480.0,firefox,microsdhc,524288.0,262144.0,Li-Ion,1400.0,1,480
OLED,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1500.0,1,720
TFT,5.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,2500.0,1,720
TFT,7.0,600.0,1024.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,,1,Yes
IPS,7.0,800.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,,1,Yes
IPS,8.0,768.0,1024.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,,1,Yes
TFT,7.0,600.0,1024.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,3240.0,1,Yes
IPS,7.0,800.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,3300.0,1,Yes
OLED,4.65,720.0,1280.0,android 4,no,16777216.0,1048576.0,Li-Ion,1800.0,1,1080
IPS,4.66,540.0,960.0,android 4,microsdhc,13946060.8,4194304.0,Li-Ion,1800.0,1,Yes
TFT,3.5,320.0,480.0,android 2,microsdhc,524288.0,262144.0,Li-Ion,1400.0,1,Yes
TFT,3.5,320.0,480.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1400.0,1,Yes
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1400.0,1,720
TFT,4.5,540.0,960.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1800.0,1,720
IPS,5.0,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2500.0,1,Yes
TFT,5.0,1080.0,1920.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2500.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2500.0,1,Yes
IPS,4.0,480.0,800.0,Microsoft Windows Phone 7.8,no,4194304.0,524288.0,Li-Ion,1500.0,1,480
TFT,3.5,320.0,480.0,android 2,microsdhc,524288.0,524288.0,Li-Ion,1300.0,1,480
TFT,4.3,480.0,800.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1800.0,1,720
TFT,4.3,480.0,800.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1800.0,1,720
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1500.0,1,720
TFT,4.0,480.0,800.0,android 2,microsdhc,524288.0,,Li-Ion,,1,Yes
TFT,3.5,320.0,480.0,android 2,microsdhc,1048576.0,524288.0,Li-Ion,1400.0,1,Yes
TFT,4.0,480.0,800.0,android 4,microsdhc,3145728.0,,Li-Ion,1500.0,1,Yes
TFT,2.8,240.0,320.0,android 2,microsdhc,153600.0,,Li-Ion,1300.0,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,2048.0,,Li-Ion,1000.0,1,Yes
TFT,1.77,128.0,160.0,,microsdhc,2048.0,,Li-Ion,650.0,1,Yes
TFT,2.4,240.0,320.0,,microsdhc,,,Li-Ion,850.0,1,Yes
IPS,4.5,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,1800.0,1,Yes
TFT,4.0,320.0,480.0,android 2,microsdhc,153600.0,,Li-Ion,1500.0,1,Yes
TFT,2.6,240.0,320.0,android 2,microsdhc,153600.0,,Li-Ion,1500.0,1,Yes
TFT,2.8,240.0,320.0,,microsdhc,2048.0,,Li-Ion,1000.0,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,51200.0,,Li-Ion,1000.0,1,Yes
TFT,2.4,320.0,240.0,,microsd,,,Li-Ion,,1,Yes
TFT,2.0,320.0,240.0,,microsdhc,51200.0,,Li-Ion,850.0,1,Yes
TFT,2.0,220.0,176.0,,microsdhc,2048.0,,Li-Ion,850.0,1,No
TFT,2.0,220.0,176.0,,microsdhc,819.2,,Li-Ion,650.0,1,No
TFT,1.8,160.0,128.0,,microsd,409.6,,Li-Ion,500.0,0,
TFT,1.8,120.0,160.0,,microsd,204.8,,Li-Ion,650.0,1,No
TFT,1.8,120.0,160.0,,microsd,204.8,,Li-Ion,650.0,1,No
TFT,1.5,128.0,128.0,,microsd,1024.0,,Li-Ion,500.0,1,No
TFT,1.8,160.0,128.0,,no,,,Li-Ion,1000.0,0,
TFT,1.8,128.0,160.0,,no,,,Li-Ion,500.0,0,
TFT,1.45,128.0,128.0,,no,,,Li-Ion,500.0,0,
TFT,3.5,320.0,480.0,android 2,microsdhc,524288.0,262144.0,Li-Ion,1300.0,1,480
TFT,2.8,240.0,320.0,android 2,microsdhc,,,Li-Ion,,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,71680.0,,Li-Ion,850.0,1,Yes
TFT,2.8,240.0,320.0,android 2,microsdhc,204800.0,,Li-Ion,1150.0,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,51200.0,,Li-Ion,850.0,1,Yes
TFT,4.3,480.0,800.0,android 2,microsdhc,2097152.0,524288.0,Li-Ion,1500.0,1,720
TFT,3.5,320.0,480.0,android 2,microsdhc,153600.0,,Li-Ion,1300.0,1,Yes
TFT,2.8,240.0,320.0,android 2,microsdhc,153600.0,,Li-Ion,1300.0,1,Yes
TFT,2.8,240.0,320.0,android 2,microsdhc,,,Li-Ion,,1,Yes
TFT,2.8,240.0,320.0,android 2,microsdhc,153600.0,,Li-Ion,1300.0,1,Yes
TFT,2.8,240.0,320.0,,microsdhc,51200.0,,Li-Ion,850.0,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,51200.0,,Li-Ion,1000.0,1,Yes
TFT,2.8,320.0,240.0,android 2,microsdhc,153600.0,,Li-Ion,1000.0,1,Yes
TFT,3.2,320.0,480.0,android 2,microsdhc,524288.0,262144.0,Li-Ion,1300.0,1,Yes
TFT,3.2,320.0,480.0,android 2,microsdhc,524288.0,262144.0,Li-Ion,1300.0,1,Yes
TFT,2.8,320.0,240.0,android 2,microsdhc,153600.0,,Li-Ion,1000.0,1,320
TFT,2.8,320.0,240.0,android 2,microsdhc,153600.0,,Li-Ion,1000.0,1,Yes
TFT,3.2,240.0,400.0,,microsdhc,51200.0,,Li-Ion,850.0,1,Yes
TFT,3.2,240.0,400.0,,microsdhc,51200.0,,Li-Ion,1000.0,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,51200.0,,Li-Ion,,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,51200.0,,Li-Ion,1000.0,1,CIF
TFT,2.8,320.0,240.0,,microsdhc,61440.0,,Li-Ion,850.0,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,51200.0,,Li-Ion,1000.0,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,71680.0,,Li-Ion,850.0,1,Yes
TFT,2.0,176.0,220.0,,microsdhc,,,Li-Ion,850.0,1,Yes
TFT,1.77,128.0,160.0,,microsdhc,2048.0,,Li-Ion,650.0,1,Yes
TFT,2.4,240.0,320.0,,microsdhc,3072.0,,Li-Ion,850.0,1,Yes
TFT,2.0,220.0,176.0,,microsdhc,2048.0,,Li-Ion,850.0,1,Yes
TFT,1.77,128.0,160.0,,microsdhc,2048.0,,Li-Ion,650.0,1,Yes
TFT,2.0,220.0,176.0,,microsdhc,409.6,,Li-Ion,850.0,1,Yes
TFT,1.77,128.0,160.0,,no,1843.2,,Li-Ion,650.0,1,No
TFT,1.8,160.0,128.0,,microsdhc,716.8,,Li-Ion,650.0,1,No
TFT,1.8,128.0,160.0,,no,,,Li-Ion,850.0,0,
TFT,1.45,128.0,128.0,,microsd,2048.0,,Li-Ion,500.0,1,No
TFT,1.45,128.0,128.0,,no,,,Li-Ion,500.0,0,
TFT,1.45,128.0,128.0,,no,,,Li-Ion,500.0,0,
CSTN,1.45,128.0,128.0,,no,,,Li-Ion,500.0,0,
CSTN,1.45,128.0,128.0,,no,,,Li-Ion,500.0,0,
Monochrome,1.32,96.0,64.0,,no,,,Li-Ion,500.0,0,
Monochrome,1.32,96.0,64.0,,no,,,Li-Ion,500.0,0,
Monochrome,1.32,96.0,64.0,,no,,,Li-Ion,500.0,0,
Monochrome,1.32,96.0,64.0,,no,,,Li-Ion,500.0,0,
Monochrome,1.32,96.0,64.0,,no,,,Li-Ion,500.0,0,
TFT,2.4,240.0,320.0,,microsdhc,1024.0,,Li-Ion,650.0,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,81920.0,,Li-Ion,850.0,1,
TFT,2.4,320.0,240.0,,microsdhc,81920.0,,Li-Ion,850.0,1,Yes
TFT,2.2,240.0,320.0,,microsdhc,4096.0,,Li-Ion,670.0,1,Yes
TFT,1.8,128.0,160.0,,no,1843.2,,Li-Ion,650.0,0,
TFT,1.8,160.0,128.0,,no,,,Li-Ion,500.0,0,
TFT,2.83,240.0,320.0,,microsdhc,3584.0,,Li-Ion,850.0,1,Yes
STN,1.32,96.0,64.0,,no,,,Li-Ion,500.0,0,
CSTN,1.5,128.0,128.0,,no,,,Li-Ion,650.0,1,No
CSTN,1.5,128.0,128.0,,no,,,Li-Ion,650.0,1,No
TFT,2.8,240.0,320.0,,microsdhc,90112.0,,Li-Ion,1000.0,1,Yes
TFT,2.4,240.0,320.0,,microsdhc,61440.0,,Li-Ion,850.0,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,61440.0,,Li-Ion,850.0,1,Yes
CSTN,1.45,128.0,128.0,,no,,,Li-Ion,500.0,0,
CSTN,1.5,128.0,128.0,,microsdhc,2048.0,,Li-Ion,500.0,1,No
CSTN,1.45,128.0,128.0,,no,2048.0,,Li-Ion,500.0,1,No
TFT,2.8,240.0,320.0,android 2,microsdhc,198656.0,,Li-Ion,1150.0,1,Yes
TFT,2.8,320.0,240.0,,microsdhc,71680.0,,Li-Ion,850.0,1,Yes
TFT,2.4,320.0,240.0,,microsdhc,61440.0,,Li-Ion,850.0,1,
TFT,1.45,128.0,128.0,,microsd,2048.0,,Li-Ion,500.0,1,No
TFT,1.8,128.0,160.0,,no,2048.0,,Li-Ion,650.0,1,No
TFT,1.77,128.0,160.0,,microsd,2048.0,,Li-Ion,650.0,1,No
TFT,1.8,128.0,160.0,,microsd,2048.0,,Li-Ion,750.0,1,No
TFT,1.77,128.0,160.0,,microsd,2048.0,,Li-Ion,650.0,1,No
STN,1.32,94.0,64.0,,no,,,Li-Ion,650.0,0,
TFT,2.2,320.0,240.0,,microsdhc,20480.0,,Li-Ion,850.0,1,Yes
TFT,2.2,320.0,240.0,,microsdhc,20480.0,,Li-Ion,850.0,1,Yes
TFT,2.4,240.0,320.0,,microsdhc,5120.0,,Li-Ion,750.0,1,Yes
TFT,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,750.0,1,Yes
TFT,1.8,128.0,160.0,,no,2048.0,,Li-Ion,650.0,1,No
CSTN,1.5,128.0,128.0,,no,,,Li-Ion,650.0,0,
STN,1.3,96.0,64.0,,no,,,Li-Ion,650.0,0,
CSTN,1.8,128.0,160.0,,microsd,2048.0,,Li-Ion,750.0,1,No
TFT,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,720.0,1,Yes
TFT,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,750.0,1,Yes
TFT,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,720.0,1,Yes
CSTN,1.8,128.0,160.0,,no,2048.0,,Li-Ion,650.0,1,No
TFT,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,750.0,1,Yes
CSTN,1.8,128.0,160.0,,no,2048.0,,Li-Ion,650.0,1,No
CSTN,1.45,128.0,128.0,,no,,,Li-Ion,650.0,0,
CSTN,1.8,128.0,160.0,,no,,,Li-Ion,650.0,0,
CSTN,1.3,96.0,64.0,,no,,,Li-Ion,720.0,0,
STN,1.3,98.0,64.0,,no,,,Li-Ion,670.0,0,
STN,1.3,98.0,64.0,,no,,,Li-Ion,670.0,0,
STN,1.3,96.0,64.0,,no,,,Li-Ion,720.0,0,
TFT,,128.0,160.0,,microsd,10240.0,,Li-Ion,750.0,1,Yes
TFT,,128.0,160.0,,microsd,10240.0,,Li-Ion,750.0,1,Yes
OLED,1.8,128.0,160.0,,microsd,2048.0,,Li-Ion,1000.0,1,Yes
OLED,1.8,128.0,160.0,,microsd,2048.0,,Li-Ion,1000.0,1,No
TFT,1.9,176.0,220.0,,microsd,10240.0,,Li-Ion,750.0,1,Yes
TFT,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,750.0,1,CIF
TFT,1.8,128.0,160.0,,microsd,2048.0,,Li-Ion,750.0,1,Yes
CSTN,1.8,128.0,160.0,,microsd,2048.0,,Li-Ion,750.0,1,Yes
TFT,1.5,128.0,128.0,,no,,,Li-Ion,750.0,0,
CSTN,1.5,128.0,128.0,,no,,,Li-Ion,670.0,0,
CSTN,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,750.0,1,Yes
STN,1.8,128.0,160.0,,no,2048.0,,Li-Ion,750.0,1,No
TFT,1.9,176.0,220.0,,microsd,40960.0,,Li-Ion,800.0,1,Yes
STN,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,750.0,1,Yes
STN,1.8,128.0,160.0,,no,2048.0,,Li-Ion,750.0,1,No
STN,1.8,128.0,160.0,,no,2048.0,,Li-Ion,750.0,0,
STN,1.8,128.0,160.0,,no,2048.0,,Li-Ion,750.0,0,
STN,1.8,128.0,160.0,,no,2048.0,,Li-Ion,670.0,0,
CSTN,1.8,128.0,160.0,,no,2048.0,,Li-Ion,670.0,0,
CSTN,1.5,128.0,128.0,,no,,,Li-Ion,670.0,0,
STN,1.5,128.0,128.0,,no,,,Li-Ion,670.0,0,
STN,1.3,96.0,64.0,,no,,,Li-Ion,670.0,0,
STN,1.3,96.0,64.0,,no,,,Li-Ion,720.0,0,
TFT,1.9,176.0,220.0,,microsd,12288.0,,Li-Ion,700.0,1,Yes
TFT,,176.0,220.0,,microsd,10240.0,,Li-Ion,700.0,1,CIF
TFT,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,720.0,1,Yes
TFT,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,750.0,1,CIF
TFT,1.8,128.0,160.0,,microsd,10240.0,,Li-Ion,750.0,1,CIF
TFT,1.8,128.0,160.0,,microsd,2048.0,,Li-Ion,750.0,1,Yes
TFT,1.5,128.0,128.0,,microsd,1024.0,,Li-Ion,750.0,1,No
TFT,1.5,128.0,128.0,,no,,,Li-Ion,750.0,0,
Monochrome,,102.0,80.0,,no,,,Li-Ion,650.0,0,
TFT,1.5,128.0,128.0,,no,,,Li-Ion,750.0,0,
CSTN,,96.0,76.0,,no,,,Li-Ion,720.0,0,
Color,,102.0,80.0,,no,,,Li-Ion,650.0,0,
CSTN,,96.0,76.0,,no,,,Li-Ion,720.0,0,
Monochrome,1.3,96.0,64.0,,no,,,Li-Ion,720.0,0,
CSTN,1.8,128.0,160.0,,no,4096.0,,Li-Ion,650.0,1,No
Color,,120.0,80.0,,no,,,Li-Ion,650.0,0,
CSTN,,128.0,128.0,,microsd,,,Li-Ion,650.0,0,
CSTN,1.3,102.0,80.0,,no,,,Li-Ion,650.0,0,
CSTN,1.8,128.0,160.0,,no,4096.0,,Li-Ion,650.0,1,No
CSTN,1.8,128.0,160.0,,no,4096.0,,Li-Ion,650.0,1,No
CSTN,,128.0,128.0,,microsd,,,Li-Ion,,0,
Color,,102.0,80.0,,no,,,Li-Ion,650.0,0,
CSTN,1.8,128.0,160.0,,no,4096.0,,Li-Ion,650.0,1,No
CSTN,,102.0,80.0,,no,,,Li-Ion,650.0,0,
Monochrome,,102.0,80.0,,no,,,Li-Ion,650.0,0,
CSTN,1.5,102.0,80.0,,no,,,Li-Ion,650.0,0,
CSTN,,128.0,160.0,,no,3072.0,,Li-Ion,650.0,1,Yes
TFT,2.0,176.0,220.0,,minisd,10240.0,,Li-Ion,800.0,1,Yes
TFT,,128.0,160.0,,no,3072.0,,Li-Ion,500.0,1,No
CSTN,1.8,128.0,160.0,,no,4096.0,,Li-Ion,650.0,1,No
CSTN,,128.0,160.0,,no,10240.0,,Li-Ion,650.0,1,Yes
CSTN,,128.0,160.0,,no,3072.0,,Li-Ion,650.0,1,Yes
CSTN,,128.0,160.0,,no,3072.0,,Li-Ion,650.0,1,Yes
CSTN,,128.0,160.0,,no,10240.0,,Li-Ion,650.0,1,Yes
CSTN,,128.0,160.0,,no,3072.0,,Li-Ion,650.0,1,Yes
CSTN,,128.0,160.0,,no,4608.0,,Li-Ion,650.0,1,Yes
CSTN,,102.0,80.0,,no,,,Li-Ion,650.0,0,
CSTN,,102.0,80.0,,no,,,Li-Ion,650.0,0,
CSTN,,102.0,80.0,,no,,,Li-Ion,650.0,0,
STN,,102.0,80.0,,no,,,Li-Ion,650.0,0,
CSTN,,102.0,80.0,,no,,,Li-Ion,650.0,0,
STN,,102.0,80.0,,no,,,Li-Ion,650.0,0,
STN,,102.0,80.0,,no,,,Li-Ion,650.0,0,
Grayscale,,102.0,80.0,,no,,,Li-Ion,650.0,0,
TFT,,128.0,160.0,,no,4096.0,,Li-Ion,950.0,1,Yes
CSTN,,128.0,128.0,,no,,,Li-Ion,720.0,0,
Color,,101.0,80.0,,no,,,Li-Ion,720.0,0,
Grayscale,,101.0,65.0,,no,,,Li-Ion,,0,
Grayscale,,112.0,64.0,,no,,,Li-Ion,700.0,0,
TFT,,128.0,160.0,,no,4096.0,,Li-Ion,950.0,1,Yes
CSTN,,128.0,160.0,,no,2048.0,,Li-Ion,800.0,1,No
CSTN,,128.0,160.0,,no,3072.0,,Li-Ion,800.0,1,No
CSTN,,128.0,160.0,,no,2048.0,,Li-Ion,800.0,1,No
TFT,,128.0,160.0,,no,3072.0,,Li-Ion,785.0,1,Yes
CSTN,,128.0,128.0,,no,,,Li-Ion,,1,No
CSTN,,128.0,128.0,,no,,,Li-Ion,,1,No
CSTN,,128.0,128.0,,no,1024.0,,Li-Ion,,0,
CSTN,,128.0,141.0,,no,,,Li-Ion,900.0,0,
CSTN,,96.0,65.0,,no,,,Li-Ion,,0,
Monochrome,,96.0,65.0,,no,,,Li-Ion,600.0,0,
Monochrome,,96.0,65.0,,no,,,Li-Ion,600.0,0,
Monochrome,,112.0,64.0,,no,,,Li-Ion,700.0,0,
Monochrome,,96.0,65.0,,no,,,Li-Ion,600.0,0,
Grayscale,,100.0,150.0,,no,,,Li-Po,,0,
Monochrome,,96.0,64.0,,no,,,Li-Ion,600.0,0,
Monochrome,,96.0,65.0,,no,,,NiMH,700.0,0,
Monochrome,,96.0,64.0,,no,,,Li-Ion,600.0,0,
Monochrome,,96.0,64.0,,no,,,Li-Po,780.0,0,
Monochrome,,96.0,64.0,,no,,,Li-Ion,,0,
Monochrome,,,5.0,,no,,,Li-Ion,,0,
Monochrome,,96.0,64.0,,no,,,NiMH,650.0,0,
Monochrome,,96.0,64.0,,no,,,Li-Ion,600.0,0,
Monochrome,,96.0,64.0,,no,,,NiMH,650.0,0,
Alphanumeric,,,3.0,,no,,,NiMH,650.0,0,
Alphanumeric,,,3.0,,no,,,NiMH,650.0,0,
Alphanumeric,,,3.0,,no,,,NiMH,650.0,0,
Alphanumeric,,,3.0,,no,,,NiMH,650.0,0,
Monochrome,,160.0,239.0,,no,,,NiMH,880.0,0,
IPS,6.53,1080.0,2340.0,android 9,microsdxc,67108864.0,4194304.0,Li-Po,4000.0,1,4K
IPS,6.21,720.0,1520.0,android 9,microsdxc,67108864.0,4194304.0,Li-Po,3400.0,1,1080
IPS,8.0,800.0,1280.0,android 9,microsdhc,16777216.0,1048576.0,Li-Po,3600.0,1,720
IPS,6.8,640.0,1352.0,android 9,microsdxc,33554432.0,2097152.0,Li-Po,3500.0,1,1080
IPS,7.0,600.0,1024.0,android 8,microsdhc,8388608.0,1048576.0,Li-Po,2000.0,0,
IPS,17.3,1080.0,1920.0,android 9,microsdxc,33554432.0,2097152.0,Li-Po,5000.0,0,
IPS,10.1,800.0,1280.0,android 9,microsdxc,16777216.0,2097152.0,Li-Po,4000.0,1,720
IPS,10.1,800.0,1280.0,android 8,microsdxc,16777216.0,1048576.0,Li-Po,4000.0,1,720
IPS,5.7,720.0,1520.0,android 9,microsdxc,16777216.0,2097152.0,Li-Po,2700.0,1,1080
IPS,6.2,720.0,1520.0,android 9,microsdxc,16777216.0,2097152.0,Li-Po,4000.0,1,1080
OLED,6.39,1080.0,2340.0,android 9,microsdxc,67108864.0,4194304.0,Li-Po,3450.0,1,1080
IPS,5.99,720.0,1440.0,android 8,microsdxc,33554432.0,3145728.0,Li-Po,3000.0,1,1080
IPS,5.99,480.0,960.0,android 8,microsdxc,8388608.0,1048576.0,Li-Po,3200.0,1,1080
IPS,5.0,720.0,1280.0,android 8,microsdxc,8388608.0,1048576.0,Li-Po,2400.0,1,1080
IPS,5.34,480.0,960.0,android 8,microsdxc,16777216.0,2097152.0,Li-Po,2500.0,1,1080
IPS,5.34,480.0,960.0,android 8,microsdxc,8388608.0,1048576.0,Li-Ion,2150.0,1,720
LCD,1.22,240.0,240.0,proprietary,no,,,Li-Po,200.0,0,
LCD,1.22,240.0,240.0,proprietary,no,,,Li-Po,200.0,0,
IPS,5.34,480.0,960.0,android 8,microsdxc,8388608.0,1048576.0,Li-Ion,2200.0,1,720
IPS,6.2,720.0,1500.0,android 8,microsdxc,33554432.0,3145728.0,Li-Po,4000.0,1,1080
LCD,1.3,240.0,240.0,proprietary,no,,,Li-Po,130.0,0,
IPS,5.67,720.0,1498.0,android 8,microsdxc,16777216.0,2097152.0,Li-Po,3050.0,1,1080
IPS,5.34,480.0,960.0,android 8,microsdxc,8388608.0,1048576.0,Li-Po,2300.0,1,1080
IPS,5.86,720.0,1520.0,android 8,microsdxc,33554432.0,4194304.0,Li-Po,3000.0,1,1080
IPS,6.2,1080.0,2246.0,android 8,microsdxc,33554432.0,4194304.0,Li-Po,3000.0,1,1080
IPS,5.5,1080.0,1920.0,android 7,microsdxc,16777216.0,2097152.0,Li-Po,3000.0,1,1080
IPS,6.0,1080.0,2160.0,android 7,microsdxc,67108864.0,6291456.0,Li-Po,3050.0,1,4K
IPS,5.7,720.0,1440.0,android 7,microsdxc,16777216.0,2097152.0,Li-Po,3000.0,1,1080
IPS,5.7,720.0,1440.0,android 7,microsdxc,33554432.0,4194304.0,Li-Po,3000.0,1,1080
IPS,5.7,720.0,1440.0,android 7,microsdxc,16777216.0,3145728.0,Li-Po,3000.0,1,1080
IPS,5.7,720.0,1440.0,android 7,microsdxc,33554432.0,4194304.0,Li-Po,3000.0,1,1080
IPS,5.5,1080.0,1920.0,android 7,microsdxc,33554432.0,3145728.0,Li-Po,4000.0,1,1080
IPS,5.5,720.0,1440.0,android 8,microsdxc,33554432.0,3145728.0,Li-Po,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 7,microsdxc,16777216.0,1048576.0,Li-Po,2500.0,1,720
IPS,6.0,1080.0,1920.0,android 7,microsdxc,67108864.0,4194304.0,Li-Po,4550.0,1,1080
IPS,5.2,720.0,1280.0,android 7,microsdxc,33554432.0,3145728.0,Li-Po,4000.0,1,1080
IPS,5.5,1080.0,1920.0,android 7,microsdxc,33554432.0,4194304.0,Li-Po,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 7,microsdxc,16777216.0,3145728.0,Li-Po,2500.0,1,1080
IPS,5.5,1080.0,1920.0,android 7,microsdxc,67108864.0,4194304.0,Li-Po,4010.0,1,1080
IPS,5.0,480.0,854.0,android 6,microsdxc,8388608.0,1048576.0,Li-Ion,2950.0,1,720
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0,Li-Po,3000.0,1,1080
Monochrome,1.28,128.0,128.0,proprietary,no,,,Li-Po,100.0,0,
IPS,5.5,720.0,1280.0,android 6,microsdxc,16777216.0,3145728.0,Li-Po,3150.0,1,1080
IPS,5.5,1080.0,1920.0,android 6,microsdxc,33554432.0,3145728.0,Li-Po,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 6,microsdxc,16777216.0,3145728.0,Li-Ion,4000.0,1,1080
IPS,5.3,720.0,1280.0,android 6,microsdxc,33554432.0,3145728.0,Li-Po,4000.0,1,1080
OLED,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0,Li-Po,5000.0,1,1080
IPS,5.0,720.0,1280.0,android 6,microsdhc,16777216.0,2097152.0,Li-Ion,2300.0,1,1080
IPS,5.5,1080.0,1920.0,android 6,microsdxc,33554432.0,3145728.0,Li-Po,3150.0,1,1080
IPS,5.5,1080.0,1920.0,android 6,microsdxc,33554432.0,4194304.0,Li-Po,3130.0,1,1080
