DISPLAY_Type,DISPLAY_Size,DISPLAY_Resolution_Width,DISPLAY_Resolution_Height,PLATFORM_OS,MEMORY_Card_slot,MEMORY_Internal_rom,MEMORY_Internal_ram
TFT,5.0,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0
TFT,5.0,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0
TFT,7.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0
TFT,4.0,480.0,800.0,android 2,microsdhc,524288.0,524288.0
TFT,3.5,320.0,480.0,android 2,microsdhc,524288.0,524288.0
TFT,4.0,480.0,800.0,android 2,microsdhc,524288.0,524288.0
TFT,3.2,320.0,480.0,android 4,microsdhc,524288.0,524288.0
TFT,4.0,480.0,800.0,android 4,microsdhc,,
TFT,4.7,480.0,854.0,android 4,microsdhc,,
TFT,4.0,320.0,480.0,,microsdhc,,
TFT,3.5,320.0,480.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.6,240.0,320.0,,microsdhc,,
TFT,2.6,240.0,320.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,1.77,128.0,160.0,,microsdhc,,
TFT,3.5,320.0,480.0,android 2,microsdhc,,
TFT,4.0,320.0,480.0,android 2,microsdhc,,
TFT,4.63,480.0,853.0,android 4,microsdhc,,
TFT,4.63,480.0,853.0,android 4,microsdhc,,
TFT,3.5,320.0,420.0,android 2,microsdhc,,
TFT,3.2,320.0,420.0,android 2,microsdhc,,
TFT,3.5,320.0,420.0,android 2,microsdhc,,
TFT,9.0,480.0,800.0,android 4,microsdhc,,
TFT,4.3,480.0,800.0,android 4,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,5.0,480.0,800.0,android 2,microsdhc,,
TFT,3.5,320.0,480.0,android 2,microsdhc,524288.0,262144.0
TFT,4.5,540.0,960.0,android 4,microsdhc,,
TFT,7.0,480.0,800.0,android 4,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,3.5,320.0,480.0,android 2,microsdhc,,
TFT,7.0,480.0,800.0,android 4,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,4.0,480.0,800.0,android 4,microsdhc,,
TFT,4.0,480.0,800.0,android 2,microsdhc,,
TFT,1.8,128.0,160.0,,microsdhc,,
TFT,2.6,240.0,320.0,,microsdhc,,
TFT,2.6,240.0,320.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,1.8,128.0,160.0,,microsdhc,,
TFT,4.0,480.0,800.0,android 2,microsdhc,,
TFT,3.2,320.0,480.0,android 2,microsdhc,,
TFT,4.0,480.0,800.0,android 2,microsdhc,,
TFT,4.3,540.0,960.0,android 2,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.6,240.0,320.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,1.8,128.0,160.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,3.2,320.0,480.0,,microsdhc,,
TFT,3.5,320.0,480.0,,microsdhc,,
TFT,3.2,240.0,400.0,,microsdhc,,
TFT,3.5,320.0,480.0,android 2,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.6,240.0,320.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,2.0,176.0,220.0,,microsdhc,,
TFT,2.6,240.0,320.0,,microsdhc,,
TFT,2.2,176.0,220.0,,microsdhc,,
TFT,2.2,176.0,220.0,,microsdhc,,
TFT,3.5,480.0,800.0,,microsdhc,,
TFT,4.0,320.0,480.0,android 2,microsdhc,,
TFT,2.6,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.0,176.0,220.0,,microsdhc,,
TFT,1.8,186.0,220.0,,microsdhc,,
TFT,2.2,240.0,320.0,,microsdhc,,
TFT,1.8,128.0,160.0,,microsdhc,,
TFT,2.2,176.0,220.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.8,240.0,320.0,,microsdhc,,
TFT,2.8,240.0,400.0,,microsdhc,,
TFT,2.4,176.0,220.0,,microsdhc,,
TFT,2.8,240.0,320.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,3.2,240.0,400.0,android 2,microsdhc,,
TFT,2.0,176.0,220.0,,microsdhc,,
TFT,1.8,128.0,160.0,,microsdhc,,
TFT,2.8,240.0,400.0,,microsdhc,,
TFT,1.8,128.0,160.0,,microsd,,
TFT,3.2,240.0,400.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,2.0,176.0,220.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,1.8,128.0,160.0,,microsdhc,,
TFT,1.8,128.0,160.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,1.8,128.0,160.0,,microsd,,
TFT,2.2,176.0,220.0,,microsdhc,,
TFT,3.2,240.0,400.0,,microsdhc,,
TFT,2.8,240.0,320.0,,microsdhc,,
TFT,2.2,176.0,220.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.0,176.0,220.0,,microsdhc,,
TFT,1.8,128.0,160.0,,microsdhc,,
TFT,1.8,160.0,228.0,,microsdhc,,
TFT,2.2,240.0,320.0,,microsdhc,,
TFT,2.2,176.0,220.0,,microsdhc,,
TFT,2.8,240.0,320.0,,microsdhc,,
TFT,2.2,220.0,176.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,1.5,128.0,160.0,,microsd,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,2.0,220.0,176.0,,microsdhc,,
TFT,1.8,128.0,160.0,,microsd,,
TFT,2.0,220.0,176.0,,microsdhc,,
TFT,2.0,220.0,176.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,1.8,176.0,220.0,,microsdhc,,
TFT,2.0,176.0,220.0,,microsdhc,,
TFT,2.2,176.0,220.0,,microsdhc,,
TFT,2.0,240.0,320.0,,microsdhc,,
CSTN,,128.0,160.0,,no,,
CSTN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
TFT,,128.0,160.0,,no,,
TFT,,128.0,160.0,,no,,
TFT,,128.0,160.0,,no,,
FSTN,,112.0,64.0,,no,,
FSTN,,112.0,64.0,,no,,
FSTN,,112.0,64.0,,no,,
FSTN,,112.0,64.0,,no,,
IPS,6.52,720.0,1600.0,android 13,microsdxc,134217728.0,4194304.0
IPS,6.52,720.0,1600.0,android 11,microsdxc,134217728.0,6291456.0
IPS,6.52,720.0,1600.0,android 13,microsdxc,134217728.0,4194304.0
IPS,6.58,1080.0,2408.0,android 11,microsdxc,134217728.0,8388608.0
IPS,6.52,720.0,1600.0,android 11,microsdxc,134217728.0,6291456.0
IPS,6.58,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0
IPS,6.52,720.0,1600.0,android 11,microsdxc,67108864.0,2097152.0
IPS,6.53,1080.0,2340.0,android 10,microsdxc,134217728.0,4194304.0
IPS,6.53,1080.0,2340.0,android 10,microsdxc,134217728.0,6291456.0
IPS,6.3,720.0,1560.0,android,microsd,67108864.0,4194304.0
IPS,6.52,720.0,1600.0,android 10,microsd,134217728.0,6291456.0
IPS,6.53,1080.0,2340.0,android 10,microsd,67108864.0,4194304.0
IPS,6.36,1080.0,2160.0,android 9,microsdxc,33554432.0,3145728.0
IPS,6.22,720.0,1520.0,android 9,microsdxc,67108864.0,4194304.0
IPS,5.71,720.0,1520.0,android 9,microsdxc,33554432.0,3145728.0
IPS,6.2,1080.0,2246.0,android 8,microsdxc,67108864.0,4194304.0
IPS,5.45,720.0,1440.0,android 8,microsdxc,16777216.0,2097152.0
IPS,5.5,1080.0,1920.0,android 7,microsdxc,67108864.0,4194304.0
IPS,5.7,720.0,1440.0,android 7,microsdxc,67108864.0,4194304.0
IPS,5.5,1080.0,1920.0,android 7,no,67108864.0,6291456.0
IPS,5.5,1080.0,1920.0,android 7,no,67108864.0,4194304.0
IPS,5.0,720.0,1280.0,android 5,microsdxc,8388608.0,1048576.0
TFT,5.0,480.0,854.0,android 7,microsdhc,8388608.0,1048576.0
IPS,5.0,720.0,1280.0,android 6,microsdxc,16777216.0,3145728.0
IPS,5.5,1080.0,1920.0,android 6,no,67108864.0,4194304.0
IPS,5.0,720.0,1280.0,android 6,microsdhc,16777216.0,3145728.0
IPS,5.5,1080.0,1920.0,android 6,no,134217728.0,6291456.0
IPS,5.5,720.0,1280.0,android 6,microsdhc,33554432.0,3145728.0
IPS,5.5,720.0,1280.0,android 6,microsdhc,16777216.0,2097152.0
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0
IPS,5.5,720.0,1280.0,android 6,microsdhc,16777216.0,2097152.0
IPS,5.5,720.0,1280.0,android 6,microsdhc,16777216.0,3145728.0
IPS,5.5,720.0,1280.0,android 5,microsdhc,16777216.0,3145728.0
IPS,5.5,1080.0,1920.0,android 5,microsdxc,16777216.0,3145728.0
IPS,5.5,1080.0,1920.0,android 5,microsdxc,67108864.0,4194304.0
IPS,5.0,720.0,1280.0,android 5,microsdxc,8388608.0,1048576.0
IPS,4.7,720.0,1280.0,android 5,microsdhc,16777216.0,2097152.0
IPS,5.0,720.0,1280.0,android 5,microsdhc,16777216.0,3145728.0
IPS,4.5,480.0,854.0,android 5,microsdhc,8388608.0,1048576.0
IPS,5.5,720.0,1280.0,android 5,microsdxc,16777216.0,3145728.0
IPS,5.5,720.0,1280.0,android 5,microsdhc,8388608.0,2097152.0
IPS,5.5,540.0,960.0,android 5,microsdhc,8388608.0,1048576.0
IPS,4.7,540.0,960.0,android 5,microsdhc,8388608.0,1048576.0
TFT,6.1,480.0,854.0,android 7,microsdhc,8388608.0,1048576.0
IPS,6.53,720.0,1612.0,android 13,microsdxc,268435456.0,12582912.0
IPS,6.56,720.0,1612.0,android 13,microsdxc,268435456.0,6291456.0
IPS,10.4,1200.0,2000.0,android 13,microsdxc,134217728.0,8388608.0
IPS,6.56,720.0,1612.0,android 13,microsdxc,134217728.0,6291456.0
IPS,6.56,720.0,1612.0,android 13,microsdxc,268435456.0,8388608.0
IPS,10.1,1200.0,1920.0,android 13,microsdxc,268435456.0,8388608.0
IPS,6.78,1080.0,2460.0,android 13,microsdxc,268435456.0,12582912.0
IPS,6.58,1080.0,2408.0,android 13,microsdxc,268435456.0,12582912.0
IPS,6.5,1080.0,2400.0,android 13,microsdxc,268435456.0,8388608.0
IPS,6.58,1080.0,2408.0,android 13,microsdxc,268435456.0,8388608.0
IPS,6.58,1080.0,2408.0,android 13,microsdxc,268435456.0,12582912.0
IPS,10.1,800.0,1280.0,android 13,microsdxc,67108864.0,4194304.0
IPS,6.1,720.0,1560.0,android 11,microsdxc,67108864.0,4194304.0
TFT,4.0,480.0,854.0,android 12,microsdxc,16777216.0,2097152.0
TFT,4.5,480.0,1170.0,android 12,no,67108864.0,4194304.0
IPS,6.52,720.0,1600.0,android 12,microsdxc,67108864.0,4194304.0
IPS,4.5,480.0,1170.0,android 12,no,134217728.0,6291456.0
IPS,6.52,720.0,1600.0,android 12,microsdxc,134217728.0,6291456.0
IPS,4.0,540.0,1080.0,android 11,microsdxc,67108864.0,4194304.0
IPS,5.5,442.0,960.0,android 11,microsdxc,16777216.0,2097152.0
IPS,4.0,540.0,1080.0,android 11,microsdxc,67108864.0,4194304.0
IPS,6.22,720.0,1520.0,android 11,microsdxc,134217728.0,6291456.0
IPS,10.1,1200.0,1920.0,android 11,microsdxc,134217728.0,4194304.0
IPS,4.0,480.0,854.0,android 11,microsdxc,33554432.0,1048576.0
IPS,6.95,720.0,1640.0,android 11,microsdxc,67108864.0,4194304.0
IPS,6.36,1080.0,2300.0,android 11,microsdxc,134217728.0,8388608.0
IPS,6.01,720.0,1560.0,android 11,microsdxc,33554432.0,4194304.0
IPS,5.99,,,android 11,microsdxc,33554432.0,3145728.0
IPS,6.2,720.0,1520.0,android 10,no,16777216.0,2097152.0
IPS,6.67,1080.0,2400.0,android 11,microsdxc,134217728.0,8388608.0
IPS,6.01,720.0,1560.0,android 11,microsdxc,67108864.0,4194304.0
IPS,6.18,1080.0,2246.0,android 10,microsdxc,67108864.0,4194304.0
IPS,5.5,442.0,960.0,android 10,no,16777216.0,2097152.0
IPS,4.0,540.0,1080.0,android 10,microsdxc,33554432.0,3145728.0
IPS,5.5,442.0,960.0,android 10,no,16777216.0,2097152.0
IPS,6.5,720.0,1600.0,android 10,microsdxc,134217728.0,8388608.0
IPS,6.4,1080.0,2310.0,android 10,microsdxc,268435456.0,8388608.0
IPS,6.4,1080.0,2310.0,android 10,microsdxc,268435456.0,8388608.0
IPS,6.2,720.0,1520.0,android 10,microsdxc,134217728.0,4194304.0
IPS,6.5,720.0,1600.0,android 10,microsdxc,67108864.0,3145728.0
IPS,6.3,1080.0,2340.0,android 9,microsdxc,67108864.0,4194304.0
IPS,5.0,720.0,1280.0,android 10,microsdhc,16777216.0,2097152.0
IPS,5.93,1080.0,2160.0,android 9,microsdxc,33554432.0,4194304.0
IPS,5.93,1080.0,2160.0,android 9,microsdxc,67108864.0,4194304.0
IPS,6.3,1080.0,2340.0,android 9,microsdxc,134217728.0,6291456.0
IPS,6.3,1080.0,2340.0,android 9,microsdxc,67108864.0,4194304.0
IPS,5.5,720.0,1440.0,android 9,microsdxc,67108864.0,4194304.0
IPS,5.0,720.0,1280.0,android 9,microsdxc,33554432.0,3145728.0
IPS,10.1,1200.0,1920.0,android 11,microsdxc,67108864.0,4194304.0
IPS,1.28,240.0,240.0,proprietary,no,16384.0,
IPS,1.54,240.0,240.0,proprietary,no,,
TFT,1.7,240.0,280.0,proprietary,no,16384.0,
TFT,1.3,240.0,240.0,proprietary,no,,
TFT,1.28,240.0,240.0,proprietary,no,,
TFT,1.7,240.0,240.0,proprietary,no,,
TFT,1.3,240.0,240.0,proprietary,no,,
TFT,1.7,240.0,280.0,proprietary,no,,
OLED,10.5,1600.0,2560.0,android 5,microsdxc,33554432.0,2097152.0
OLED,8.4,1600.0,2560.0,android 4,microsdxc,33554432.0,2097152.0
IPS,8.0,800.0,1280.0,android 4,microsdhc,33554432.0,2097152.0
IPS,7.0,800.0,1280.0,android 4,microsdhc,8388608.0,1048576.0
IPS,7.0,800.0,1280.0,android 4,microsdhc,16777216.0,2097152.0
TFT,10.1,1366.0,768.0,Microsoft Windows RT,microsdxc,67108864.0,
TFT,10.1,800.0,1280.0,android 3,microsdhc,16777216.0,1048576.0
OLED,4.3,540.0,960.0,,microsdhc,8388608.0,1048576.0
TFT,7.0,480.0,800.0,android 2,microsdhc,16777216.0,
TFT,7.0,480.0,800.0,android 2,microsdhc,16777216.0,
OLED,4.1,480.0,800.0,android 2,microsdhc,1048576.0,524288.0
TFT,3.5,480.0,800.0,android 2,microsdhc,524288.0,262144.0
TFT,2.8,240.0,320.0,android 2,microsdhc,262144.0,262144.0
TFT,2.8,240.0,320.0,android 2,microsdhc,,
TFT,3.5,480.0,800.0,android 2,microsdxc,524288.0,524288.0
OLED,4.1,480.0,800.0,Microsoft Windows Phone 7,microsdhc,16777216.0,524288.0
TFT,5.0,480.0,800.0,android ,microsdhc,16777216.0,524288.0
TFT,3.5,360.0,640.0,android 1,microsdhc,,
TFT,3.5,360.0,640.0,OPhone OS,microsdhc,262144.0,
TFT,3.5,360.0,640.0,android 1,microsdhc,262144.0,
IPS,4.5,480.0,1170.0,android 13,microsdxc,268435456.0,8388608.0
IPS,6.58,1080.0,2408.0,android 13,microsdxc,536870912.0,12582912.0
IPS,6.58,1080.0,2400.0,android 13,microsdxc,268435456.0,12582912.0
IPS,5.5,720.0,1440.0,android 12,microsdxc,67108864.0,4194304.0
IPS,10.1,1200.0,1920.0,android 12,microsdxc,268435456.0,8388608.0
IPS,10.5,1200.0,1920.0,android 13,microsdxc,268435456.0,8388608.0
IPS,10.1,800.0,1280.0,android 13,microsdxc,134217728.0,4194304.0
IPS,8.4,1200.0,1820.0,android 13,microsdxc,134217728.0,4194304.0
IPS,6.58,1080.0,2400.0,android 13,microsdxc,268435456.0,12582912.0
IPS,10.36,1200.0,2000.0,android 13,microsdxc,134217728.0,8388608.0
IPS,10.1,800.0,1280.0,android 13,microsdxc,134217728.0,4194304.0
IPS,9.4,1200.0,1920.0,android 13,microsdxc,134217728.0,4194304.0
IPS,10.4,1200.0,1920.0,android 13,microsdxc,134217728.0,8388608.0
IPS,10.1,1200.0,1920.0,android 13,microsdxc,134217728.0,6291456.0
IPS,6.52,720.0,1600.0,android 13,microsdxc,134217728.0,8388608.0
IPS,6.58,1080.0,2408.0,android 12,microsdxc,268435456.0,12582912.0
IPS,6.58,1080.0,2408.0,android 12,microsdxc,268435456.0,12582912.0
OLED,6.43,1080.0,2400.0,android 12,microsdxc,268435456.0,12582912.0
IPS,11.0,1600.0,2560.0,android 13,microsdxc,268435456.0,15728640.0
IPS,6.52,720.0,1600.0,android 12,microsdxc,67108864.0,4194304.0
IPS,6.52,720.0,1600.0,android 12,microsdxc,16777216.0,3145728.0
IPS,6.3,1080.0,2340.0,android 12,microsdxc,134217728.0,8388608.0
IPS,6.58,1080.0,2408.0,android 12,microsdxc,268435456.0,12582912.0
IPS,6.58,1080.0,2408.0,android 12,microsdxc,268435456.0,12582912.0
IPS,6.58,1080.0,2408.0,android 12,microsdxc,268435456.0,8388608.0
IPS,10.4,1200.0,2000.0,android 12,microsdxc,268435456.0,8388608.0
IPS,10.1,1200.0,1920.0,android 12,microsdxc,134217728.0,8388608.0
IPS,6.22,720.0,1520.0,android 12,microsdxc,268435456.0,8388608.0
IPS,6.3,1080.0,2340.0,android 12,microsdxc,134217728.0,8388608.0
IPS,6.3,1080.0,2340.0,android 12,microsdxc,268435456.0,8388608.0
IPS,6.0,720.0,1440.0,android 12,microsdxc,16777216.0,3145728.0
IPS,1.32,360.0,360.0,proprietary,no,,
IPS,6.39,720.0,1560.0,android 11,unspecified,134217728.0,8388608.0
IPS,1.69,240.0,280.0,proprietary,no,,
IPS,6.0,720.0,1440.0,android 12,microsdxc,134217728.0,6291456.0
IPS,6.0,720.0,1440.0,android 12,microsdxc,67108864.0,6291456.0
IPS,6.0,720.0,1440.0,android 12,microsdxc,67108864.0,4194304.0
IPS,6.3,1080.0,2340.0,android 12,microsdxc,268435456.0,8388608.0
IPS,6.3,1080.0,2340.0,android 12,microsdxc,268435456.0,8388608.0
IPS,5.0,720.0,1280.0,android 11,microsdxc,67108864.0,3145728.0
OLED,6.43,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0
TFT,1.28,240.0,240.0,proprietary,no,,
IPS,6.52,720.0,1600.0,android 11,microsdxc,33554432.0,2097152.0
IPS,1.32,360.0,360.0,proprietary,no,,
IPS,6.1,600.0,1280.0,android 10,microsdxc,16777216.0,2097152.0
IPS,6.39,720.0,1560.0,android 11,unspecified,134217728.0,8388608.0
IPS,5.0,720.0,1280.0,android 11,microsdxc,16777216.0,3145728.0
IPS,6.52,720.0,1600.0,android 11,microsdxc,134217728.0,6291456.0
IPS,6.1,720.0,1560.0,android 10,microsdxc,134217728.0,8388608.0
IPS,6.52,720.0,1600.0,android 11,microsdxc,67108864.0,4194304.0
IPS,1.69,240.0,240.0,proprietary,no,,
IPS,6.39,720.0,1560.0,android 11,microsdxc,134217728.0,8388608.0
IPS,1.28,240.0,240.0,proprietary,no,,
IPS,5.71,720.0,1520.0,android 10,microsdxc,134217728.0,4194304.0
IPS,6.1,720.0,1560.0,android 10,microsdxc,134217728.0,6291456.0
IPS,1.4,240.0,240.0,proprietary,no,,
IPS,6.3,1080.0,2340.0,android 10,microsdxc,134217728.0,8388608.0
IPS,6.52,540.0,1200.0,android 10,microsdxc,33554432.0,4194304.0
IPS,6.22,720.0,1520.0,android 10,microsdxc,134217728.0,8388608.0
IPS,6.55,720.0,1600.0,android 10,microsdxc,134217728.0,4194304.0
IPS,5.71,720.0,1520.0,android 10,microsdxc,67108864.0,6291456.0
IPS,6.3,1080.0,2280.0,android 10,microsdxc,134217728.0,6291456.0
IPS,5.45,720.0,1440.0,android 10,microsdxc,67108864.0,4194304.0
IPS,5.71,720.0,1520.0,android 10,microsdxc,67108864.0,4194304.0
IPS,6.3,1080.0,2340.0,android 10,microsdxc,134217728.0,6291456.0
IPS,6.52,540.0,1200.0,android 10,microsdxc,16777216.0,3145728.0
TFT,2.4,240.0,320.0,,microsd,8192.0,4096.0
TFT,2.4,176.0,220.0,,no,32768.0,16384.0
TFT,2.2,176.0,220.0,,no,32768.0,16384.0
TFT,2.4,240.0,320.0,,no,65536.0,20480.0
TFT,1.8,128.0,160.0,,no,2048.0,307.2
TFT,1.8,128.0,160.0,,no,4096.0,512.0
TFT,2.2,176.0,220.0,,no,4096.0,512.0
TFT,1.8,128.0,160.0,,no,2048.0,307.2
TFT,1.8,128.0,160.0,,no,2048.0,307.2
TFT,2.8,240.0,400.0,,microsd,65536.0,20480.0
TFT,2.2,176.0,220.0,,no,65536.0,2048.0
FSTN,1.9,64.0,128.0,,no,4096.0,409.6
FSTN,1.8,64.0,128.0,,no,,
OLED,1.8,128.0,160.0,,no,8192.0,
FSTN,2.0,64.0,128.0,,no,,
TFT,1.77,128.0,160.0,,microsdhc,4096.0,
LCD,6.08,720.0,1520.0,android 12,microsdxc,33554432.0,2097152.0
TFT,2.4,240.0,320.0,kaios,microsdhc,4194304.0,524288.0
TFT,2.8,240.0,320.0,,microsdhc,131072.0,65536.0
TFT,5.0,480.0,854.0,android 11,microsdhc,16777216.0,1048576.0
TFT,2.8,240.0,320.0,kaios,microsdhc,4194304.0,524288.0
IPS,6.3,1080.0,2340.0,android 11,microsdxc,134217728.0,6291456.0
IPS,6.8,720.0,1640.0,android 11,microsdhc,33554432.0,2097152.0
TFT,2.8,240.0,320.0,,microsd,,
TFT,2.4,240.0,320.0,,microsd,,
TFT,1.77,128.0,160.0,,microsd,,
TFT,1.77,128.0,160.0,,microsd,,
TFT,2.8,240.0,320.0,kaios,microsdhc,4194304.0,524288.0
IPS,6.2,720.0,1440.0,android 10,microsdhc,67108864.0,4194304.0
IPS,7.12,1080.0,2244.0,android 9,microsdxc,33554432.0,3145728.0
TFT,1.8,128.0,160.0,,microsdhc,4096.0,4096.0
TFT,1.8,128.0,160.0,,microsdhc,65536.0,32768.0
IPS,8.1,1536.0,2048.0,android 9,microsdxc,268435456.0,8388608.0
IPS,6.2,1080.0,2280.0,android 9,microsdxc,134217728.0,6291456.0
IPS,6.2,1080.0,2280.0,android 9,microsdxc,134217728.0,6291456.0
IPS,5.7,720.0,1440.0,android 9,microsdhc,16777216.0,2097152.0
IPS,5.0,480.0,960.0,android 9,microsdxc,16777216.0,2097152.0
TFT,2.8,240.0,320.0,kaios,microsdxc,4194304.0,524288.0
TFT,2.4,240.0,320.0,kaios,microsdxc,131072.0,65536.0
TFT,2.4,240.0,320.0,kaios,microsdhc,524288.0,262144.0
TFT,2.4,240.0,320.0,kaios,microsdhc,524288.0,524288.0
TFT,2.4,240.0,320.0,kaios,microsdhc,524288.0,524288.0
TFT,2.2,240.0,320.0,kaios,microsdhc,524288.0,262144.0
TFT,2.2,240.0,320.0,kaios,microsdhc,524288.0,262144.0
TFT,4.95,480.0,960.0,android 8,microsdhc,16777216.0,2097152.0
TFT,4.95,480.0,960.0,android 8,microsdhc,8388608.0,1048576.0
TFT,5.0,720.0,1280.0,android 7,microsdxc,16777216.0,2097152.0
TFT,5.0,480.0,854.0,android 8,microsdxc,8388608.0,1048576.0
TFT,5.0,480.0,854.0,android ,microsdhc,8388608.0,1048576.0
TFT,1.8,128.0,160.0,,microsdhc,4096.0,4096.0
TFT,1.8,128.0,160.0,,microsdhc,4096.0,4096.0
TFT,2.8,240.0,320.0,,microsdhc,32768.0,32768.0
IPS,5.99,1080.0,2160.0,android 8,no,134217728.0,6291456.0
TFT,2.4,240.0,320.0,android 6,microsdhc,8388608.0,1048576.0
IPS,5.5,1080.0,1920.0,android 7,microsdhc,33554432.0,3145728.0
IPS,5.9,1080.0,2160.0,android 7,microsdxc,67108864.0,6291456.0
IPS,5.5,720.0,1280.0,android 7,microsdxc,16777216.0,2097152.0
IPS,5.5,720.0,1280.0,android 6,microsdxc,8388608.0,1048576.0
TFT,5.0,480.0,854.0,android 6,microsdxc,8388608.0,1048576.0
IPS,5.2,720.0,1280.0,android 6,microsdhc,16777216.0,2097152.0
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,4.0,480.0,800.0,android 6,microsdxc,8388608.0,1048576.0
TFT,1.8,128.0,160.0,,microsdhc,,
TFT,2.4,240.0,320.0,,microsdhc,,
IPS,5.0,720.0,1280.0,android 4,microsdxc,8388608.0,1048576.0
IPS,4.0,480.0,800.0,android 4,microsdxc,4194304.0,524288.0
TFT,2.4,240.0,320.0,,microsdhc,131072.0,32768.0
TFT,2.0,240.0,320.0,,microsdhc,8192.0,8192.0
TFT,2.4,240.0,320.0,,microsdhc,4096.0,4096.0
TFT,5.5,480.0,854.0,android 8,microsdxc,8388608.0,1048576.0
TFT,4.0,480.0,854.0,android 8,microsdhc,8388608.0,1048576.0
TFT,2.4,240.0,320.0,kaios,microsdhc,524288.0,262144.0
TFT,5.99,1080.0,1920.0,android 8,microsdhc,67108864.0,6291456.0
IPS,5.7,720.0,1520.0,android 9,microsdxc,33554432.0,4194304.0
IPS,6.2,720.0,1520.0,android 9,microsdxc,67108864.0,4194304.0
IPS,6.3,720.0,1480.0,android 9,microsdxc,67108864.0,4194304.0
IPS,6.5,720.0,1480.0,android 9,microsdxc,134217728.0,4194304.0
Grayscale,,,5.0,,no,,
CSTN,,101.0,80.0,,no,,
Monochrome,,,5.0,,no,,
Grayscale,,,67.0,,no,,
Grayscale,,101.0,54.0,,no,,
Monochrome,,,4.0,,no,,
Grayscale,,101.0,33.0,,no,,
Monochrome,,,5.0,,no,,
Monochrome,,101.0,33.0,,no,,
Monochrome,,,4.0,,no,,
Monochrome,,101.0,33.0,,no,,
Grayscale,,,4.0,,no,,
Monochrome,,,,,no,,
Monochrome,,,5.0,,no,,
Monochrome,,,5.0,,no,,
Monochrome,,,4.0,,no,,
Monochrome,,,4.0,,no,,
Monochrome,,101.0,33.0,,no,,
Monochrome,,101.0,33.0,,no,,
Monochrome,,101.0,33.0,,no,,
Monochrome,,101.0,33.0,,no,,
Monochrome,,3.0,12.0,,no,,
Alphanumeric,,3.0,12.0,,no,,
Alphanumeric,,3.0,12.0,,no,,
Alphanumeric,,3.0,12.0,,no,,
Alphanumeric,,1.0,10.0,,no,,
Alphanumeric,,1.0,10.0,,no,,
Alphanumeric,,1.0,10.0,,no,,
Alphanumeric,,1.0,10.0,,no,,
Alphanumeric,,3.0,12.0,,no,,
Alphanumeric,,1.0,12.0,,no,,
